gproNOG	ENOG410QVW9	10	10	S	VanZ like family 
gproNOG	ENOG410QVW8	14	14	S	Inherit from proNOG: Protein of unknown function (DUF2384)
gproNOG	ENOG410QVW5	35	35	KNU	anti-sigma28 factor FlgM
gproNOG	ENOG410QVW4	4	4	S	Polysaccharide pyruvyl transferase
gproNOG	ENOG410QVW7	7	7	S	Acetyltransferase (GNAT) family
gproNOG	ENOG410QVW6	30	25	S	exported protein
gproNOG	ENOG410QVW1	8	8	S	Inherit from proNOG: Plasmid stability protein
gproNOG	ENOG410QVW0	11	11	I	o-phosphatidyltransferase
gproNOG	ENOG410QVW3	67	65	P	Rieske 2Fe-2S
gproNOG	ENOG410QVW2	44	43	U	DamX-related protein
gproNOG	ENOG410QVWY	18	17	S	Plasmid maintenance system killer
gproNOG	ENOG410QVWX	5	5	U	PilM
gproNOG	ENOG410QVWZ	21	20	S	Protein of unknown function (DUF3144)
gproNOG	ENOG410QVWU	6	6	S	Protein of unknown function (DUF3124)
gproNOG	ENOG410QVWT	30	30	U	Sporulation domain-containing protein
gproNOG	ENOG410QVWW	4	4	S	SET
gproNOG	ENOG410QVWV	6	6	S	NA
gproNOG	ENOG410QVWQ	206	202	S	Could be involved in insertion of integral membrane proteins into the membrane (By similarity)
gproNOG	ENOG410QVWP	41	35	K	plasmid maintenance system antidote protein, XRE family
gproNOG	ENOG410QVWS	37	37	L	Nudix Hydrolase
gproNOG	ENOG410QVWR	55	54	N	flagellar
gproNOG	ENOG410QVWM	127	123	S	Uncharacterized conserved protein (DUF2132)
gproNOG	ENOG410QVWN	41	6	L	Transposase
gproNOG	ENOG410QVWI	7	6	S	Fimbrial protein
gproNOG	ENOG410QVWH	8	8	S	TAP-like protein
gproNOG	ENOG410QVWK	4	4	M	Glycosyl transferases group 1
gproNOG	ENOG410QVWJ	55	42	S	addiction module killer protein
gproNOG	ENOG410QVWE	16	15	C	Inherit from COG: 4Fe-4S ferredoxin, iron-sulfur binding
gproNOG	ENOG410QVWD	137	134	S	A GTPase-activating protein (GAP) that modifies Der EngA GTPase function. May play a role in ribosome biogenesis (By similarity)
gproNOG	ENOG410QVWG	7	7	S	Oxygen-regulated invasion protein
gproNOG	ENOG410QVWF	32	15	S	endopeptidase
gproNOG	ENOG410QVWA	16	15	F	nucleoside 2-deoxyribosyltransferase
gproNOG	ENOG410QVWC	30	30	S	NA
gproNOG	ENOG410QVWB	50	50	S	DsrB protein
gproNOG	ENOG410R16V	3	3	S	Inherit from NOG: (TPR) domain protein
gproNOG	ENOG410R16Q	7	7	I	Polyunsaturated fatty acid synthase PfaB
gproNOG	ENOG410R16M	2	2	S	NA
gproNOG	ENOG410R16N	3	3	O	Subtilase family
gproNOG	ENOG410R16I	7	7	U	type iii secretion
gproNOG	ENOG410R16J	2	2	K	lysr family transcriptional regulator
gproNOG	ENOG410R16K	2	2	K	LysR family transcriptional regulator
gproNOG	ENOG410R16D	13	12	G	ABC transporter permease protein YphD
gproNOG	ENOG410R16E	3	3	G	Inherit from bactNOG: ABC transporter
gproNOG	ENOG410R16F	6	6	G	Sugar (and other) transporter
gproNOG	ENOG410R167	3	3	G	Atp-binding protein
gproNOG	ENOG410R161	2	2	S	NA
gproNOG	ENOG410R162	2	2	G	Glyco_18
gproNOG	ENOG410R1UU	3	3	S	MASE1
gproNOG	ENOG410R1UT	8	8	J	Pseudouridine synthase
gproNOG	ENOG410R1UW	3	3	K	Transcriptional regulator, LacI family
gproNOG	ENOG410R1UV	2	2	E	Amino acid kinase family
gproNOG	ENOG410R1UQ	2	2	S	NA
gproNOG	ENOG410R1UP	3	3	S	Putative serine esterase (DUF676)
gproNOG	ENOG410R1US	2	2	S	Protein of unknown function (DUF2920)
gproNOG	ENOG410R1UR	2	2	S	RND efflux system protein, MFP subunit
gproNOG	ENOG410R1UY	2	2	S	Chlorite dismutase
gproNOG	ENOG410R1UX	6	6	S	NA
gproNOG	ENOG410R1UZ	4	4	S	NA
gproNOG	ENOG410R1UE	2	2	S	NA
gproNOG	ENOG410R1UD	2	2	S	NA
gproNOG	ENOG410R1UG	5	4	S	capsid morphogenesis protein encoded in CP-933I
gproNOG	ENOG410R1UF	2	2	K	ParB family
gproNOG	ENOG410R1UA	14	14	S	NA
gproNOG	ENOG410R1UC	2	2	S	NA
gproNOG	ENOG410R1UB	3	3	S	Uncharacterized protein conserved in bacteria (DUF2186)
gproNOG	ENOG410R1UM	7	6	O	Glutathione
gproNOG	ENOG410R1UN	5	5	Q	ABC transporter (permease)
gproNOG	ENOG410R1UI	3	3	U	Pfam:DUF638
gproNOG	ENOG410R1UH	5	3	S	Inherit from proNOG: carbohydrate binding
gproNOG	ENOG410R1UK	3	3	L	phage integrase family
gproNOG	ENOG410R1UJ	2	2	S	Protein of unknown function (DUF3095)
gproNOG	ENOG410R1U5	2	2	S	NA
gproNOG	ENOG410R1U4	2	2	S	NA
gproNOG	ENOG410R1U7	2	2	S	NA
gproNOG	ENOG410R1U6	2	2	S	NA
gproNOG	ENOG410R1U1	4	4	S	NA
gproNOG	ENOG410R1U0	2	2	L	Domain of unknown function DUF83
gproNOG	ENOG410R1U3	5	5	S	NmrA-like family
gproNOG	ENOG410R1U2	2	2	M	glycosyl transferase group 1
gproNOG	ENOG410R1U9	2	2	T	diguanylate cyclase with GAF sensor
gproNOG	ENOG410R1U8	6	5	T	Anti-FecI sigma factor, FecR
gproNOG	ENOG410R5RZ	3	2	S	NA
gproNOG	ENOG410R9YN	2	1	P	Major Facilitator Superfamily
gproNOG	ENOG410R98C	2	2	S	Rhs element Vgr protein
gproNOG	ENOG410R98D	2	2	S	NA
gproNOG	ENOG410QQYH	8	8	S	NA
gproNOG	ENOG410R5R4	12	12	S	Protein of unknown function (DUF3325)
gproNOG	ENOG410R5R5	3	2	S	NA
gproNOG	ENOG410R5R6	4	4	S	Protein of unknown function (DUF1469)
gproNOG	ENOG410R5R7	4	3	S	Protein of unknown function (DUF1778)
gproNOG	ENOG410R5R0	4	4	S	NA
gproNOG	ENOG410R5R1	2	2	S	NA
gproNOG	ENOG410R5R2	2	2	S	NA
gproNOG	ENOG410R5R3	3	3	S	NA
gproNOG	ENOG410R5R8	2	2	M	glycosyl transferase group 1
gproNOG	ENOG410R5R9	2	2	T	stage II sporulation protein
gproNOG	ENOG410QY5T	4	4	S	NA
gproNOG	ENOG410QY5V	10	10	S	Rieske 2Fe-2S domain
gproNOG	ENOG410QY5W	23	23	M	(Type IV) pilus assembly
gproNOG	ENOG410QY5P	9	9	S	Pterin 4 alpha carbinolamine dehydratase
gproNOG	ENOG410QY5Q	14	14	P	Heme oxygenase
gproNOG	ENOG410QY5R	5	5	K	MarR family transcriptional regulator
gproNOG	ENOG410QY5S	35	33	S	Protein of unknown function (DUF3081)
gproNOG	ENOG410QY5X	5	5	S	NA
gproNOG	ENOG410QY5Y	44	41	N	flagellar protein FlaG
gproNOG	ENOG410QY5Z	20	20	S	UPF0391 membrane protein
gproNOG	ENOG410QY5D	54	54	D	Essential cell division protein. May link together the upstream cell division proteins, which are predominantly cytoplasmic, with the downstream cell division proteins, which are predominantly periplasmic (By similarity)
gproNOG	ENOG410QY5E	35	29	K	addiction module antidote protein
gproNOG	ENOG410QY5F	6	6	K	Transcriptional regulator
gproNOG	ENOG410QY5G	3	3	S	Inherit from proNOG: AAA-4 family
gproNOG	ENOG410QY5A	26	26	S	Protein of unknown function (DUF721)
gproNOG	ENOG410QY5B	10	10	S	Protein of unknown function (DUF1471)
gproNOG	ENOG410QY5C	13	13	S	glyoxalase bleomycin resistance protein dioxygenase
gproNOG	ENOG410QY5M	47	46	S	Protein SlyX homolog
gproNOG	ENOG410QY5N	14	13	S	NA
gproNOG	ENOG410QY5H	162	162	J	50s ribosomal protein l34
gproNOG	ENOG410QY5I	4	4	S	NA
gproNOG	ENOG410QY5J	5	5	S	NA
gproNOG	ENOG410QY5K	3	3	S	Pfam:DUF395
gproNOG	ENOG410QY54	7	7	L	DNA polymerase subunit beta
gproNOG	ENOG410QY55	4	4	D	Protein CrcB homolog
gproNOG	ENOG410QY56	24	24	S	phage shock protein C
gproNOG	ENOG410QY57	4	4	K	Sigma-70 region 2 
gproNOG	ENOG410QY50	7	7	S	Inner membrane protein YjeO
gproNOG	ENOG410QY51	4	4	S	Predicted metal-dependent hydrolase
gproNOG	ENOG410QY52	5	5	S	Cupin domain
gproNOG	ENOG410QY53	6	6	S	MAPEG family
gproNOG	ENOG410QY58	3	3	S	NA
gproNOG	ENOG410QY59	6	4	S	NA
gproNOG	ENOG410R5RD	2	2	S	Uncharacterized conserved protein (DUF2173)
gproNOG	ENOG410R5RE	6	6	S	NA
gproNOG	ENOG410R5RF	3	3	S	NA
gproNOG	ENOG410R5RG	12	12	G	phosphoglycerate mutase
gproNOG	ENOG410R5RA	4	4	S	NA
gproNOG	ENOG410R5RB	4	4	U	type iii secretion
gproNOG	ENOG410R5RM	2	2	S	NA
gproNOG	ENOG410R5RN	6	6	S	NA
gproNOG	ENOG410R5RH	4	4	S	Inherit from bactNOG: (LipO)protein
gproNOG	ENOG410R5RI	5	5	S	Virulence-associated protein D
gproNOG	ENOG410R5RJ	2	2	K	Transcriptional regulator
gproNOG	ENOG410R5RT	2	2	S	NA
gproNOG	ENOG410R5RV	2	2	S	NA
gproNOG	ENOG410R5RW	7	7	S	NA
gproNOG	ENOG410R5RQ	20	20	L	DNA-binding protein
gproNOG	ENOG410R5RS	2	2	T	Response regulator receiver domain
gproNOG	ENOG410QN9Z	61	58	K	Transcriptional regulator
gproNOG	ENOG410QN9Y	40	34	F	Molybdopterin dehydrogenase FAD-binding
gproNOG	ENOG410QN9W	23	23	S	Short chain dehydrogenase
gproNOG	ENOG410QN9U	23	21	G	Inositol monophosphatase
gproNOG	ENOG410QN9T	80	79	D	Cell division protein that is required for growth during stress conditions. May be involved in protecting or stabilizing the divisomal assembly under conditions of stress (By similarity)
gproNOG	ENOG410QN9Q	16	16	V	Type I restriction enzyme R protein N terminus (HSDR_N)
gproNOG	ENOG410QN9P	36	34	H	ApbE family
gproNOG	ENOG410QN9N	45	41	G	Sucrose porin
gproNOG	ENOG410QN9M	10	10	C	cytochrome
gproNOG	ENOG410QN9K	31	31	EQ	peptidase S58 DmpA
gproNOG	ENOG410QN9J	18	16	CEH	Oxidoreductase, FAD NAD(P)-binding domain protein
gproNOG	ENOG410QN9I	5	5	T	GGDEF
gproNOG	ENOG410QN9H	6	6	K	Transcriptional regulator PpsR
gproNOG	ENOG410QN9G	99	95	O	Glutathione peroxidase
gproNOG	ENOG410QN9F	11	11	C	FAD-dependent pyridine nucleotide-disulfide oxidoreductase
gproNOG	ENOG410QN9E	161	22	L	Transposase
gproNOG	ENOG410QN9D	17	17	I	Carbamoyl-phosphate synthase L chain, ATP-binding
gproNOG	ENOG410QN9C	5	5	Q	Bacterial extracellular solute-binding protein, family 7
gproNOG	ENOG410QN9B	59	56	E	peptide ABC transporter, periplasmic peptide-binding protein
gproNOG	ENOG410QN9A	6	6	S	Filamentation induced by cAMP protein fic
gproNOG	ENOG410QN98	7	7	L	Nudix Hydrolase
gproNOG	ENOG410QN97	40	34	E	peptidase, M24
gproNOG	ENOG410QN96	9	8	NU	chaperone
gproNOG	ENOG410QN95	19	19	M	glycosyl transferase group 1
gproNOG	ENOG410QN94	39	38	E	Peptidase M3A and M3B thimet oligopeptidase F
gproNOG	ENOG410QN90	70	66	KT	Phage shock protein A
gproNOG	ENOG410R987	2	2	S	Pfam:DUF526
gproNOG	ENOG410R985	2	2	T	HDOD domain
gproNOG	ENOG410QWD9	4	3	S	Inherit from proNOG: Phage-associated protein
gproNOG	ENOG410QWD5	12	12	P	monovalent cation H antiporter subunit G
gproNOG	ENOG410QWD4	7	7	S	Nitrogen fixation protein NifX
gproNOG	ENOG410QWD7	49	49	S	Cupin 2, conserved barrel domain protein
gproNOG	ENOG410QWD1	5	5	S	NA
gproNOG	ENOG410QWD0	10	10	C	F0F1 ATP synthase subunit epsilon
gproNOG	ENOG410QWD3	15	15	K	Transcriptional regulator
gproNOG	ENOG410QWD2	6	6	S	NA
gproNOG	ENOG410QWDM	3	3	M	Polysaccharide pyruvyl transferase
gproNOG	ENOG410QWDN	30	30	S	NA
gproNOG	ENOG410QWDI	11	11	S	Protein of unknown function (DUF3108)
gproNOG	ENOG410QWDK	6	5	U	Bacterial conjugation TrbI-like protein 
gproNOG	ENOG410QWDJ	9	9	S	NA
gproNOG	ENOG410QWDE	4	4	S	Common central domain of tyrosinase
gproNOG	ENOG410QWDG	32	31	S	Protein of unknown function (DUF3192)
gproNOG	ENOG410QWDA	25	25	M	glycosyl transferase group 1
gproNOG	ENOG410QWDC	8	8	N	Flagella basal body P-ring formation protein flgA
gproNOG	ENOG410QWDB	85	84	S	Protein of unknown function (DUF2489)
gproNOG	ENOG410QWDY	213	211	D	Prevents the cell division inhibition by proteins MinC and MinD at internal division sites while permitting inhibition at polar sites. This ensures cell division at the proper site by restricting the formation of a division septum at the midpoint of the long axis of the cell (By similarity)
gproNOG	ENOG410QWDZ	17	16	S	Gcn5-related n-acetyltransferase
gproNOG	ENOG410QWDW	12	11	U	Type III secretion protein, HrpO
gproNOG	ENOG410QWDV	16	16	S	NA
gproNOG	ENOG410QWDQ	38	37	S	cellular component movement
gproNOG	ENOG410QWDP	18	18	S	Protein of unknown function (DUF535)
gproNOG	ENOG410QWDS	12	10	S	Lipid A 3-O-deacylase (PagL)
gproNOG	ENOG410QWDR	17	11	S	Uncharacterized protein YcgX
gproNOG	ENOG410R4A2	2	2	S	NA
gproNOG	ENOG410R4A9	6	6	S	Protein of unknown function (DUF2000)
gproNOG	ENOG410R8WJ	2	2	L	Inherit from proNOG: exonuclease VIII
gproNOG	ENOG410R8WT	2	2	Q	PKS_KR
gproNOG	ENOG410R8WU	2	2	F	5'-nucleotidase, C-terminal domain
gproNOG	ENOG410R8WZ	2	2	S	NA
gproNOG	ENOG410R8WX	3	3	S	SbmA/BacA-like family
gproNOG	ENOG410R9TU	2	2	E	Aconitase family (aconitate hydratase)
gproNOG	ENOG410R4M5	3	3	S	Catalyzes the ATP-dependent conversion of 7-carboxy-7- deazaguanine (CDG) to 7-cyano-7-deazaguanine (preQ(0)) (By similarity)
gproNOG	ENOG410R4M6	2	2	H	Key enzyme in folate metabolism. Catalyzes an essential reaction for de novo glycine and purine synthesis, and for DNA precursor synthesis (By similarity)
gproNOG	ENOG410R4M9	2	2	T	Response regulator receiver domain
gproNOG	ENOG410R4MT	2	2	O	Peptidase family M48
gproNOG	ENOG410R4MU	4	4	S	NA
gproNOG	ENOG410R4MV	3	3	S	NA
gproNOG	ENOG410R4MW	5	5	S	NA
gproNOG	ENOG410R4MP	2	2	S	NA
gproNOG	ENOG410R4MQ	3	3	S	NA
gproNOG	ENOG410R4MR	5	3	S	NA
gproNOG	ENOG410R4MS	14	14	C	cytochrome C3
gproNOG	ENOG410R4MX	2	2	S	NA
gproNOG	ENOG410R4MY	7	7	P	Multiple antibiotic resistance protein MarB
gproNOG	ENOG410R4MZ	4	4	M	Glycosyl Transferase Family
gproNOG	ENOG410R4ME	2	2	S	NA
gproNOG	ENOG410R4MF	3	3	S	NA
gproNOG	ENOG410R4MB	3	3	S	NA
gproNOG	ENOG410R4MC	2	2	M	NA
gproNOG	ENOG410R4MH	4	4	S	NA
gproNOG	ENOG410QX8V	51	39	K	transcriptional regulator, luxR family
gproNOG	ENOG410QX8R	3	3	S	NA
gproNOG	ENOG410QX8Q	20	20	S	NA
gproNOG	ENOG410QX8G	15	15	S	START domain
gproNOG	ENOG410QX8E	5	5	O	Inherit from COG: peptidyl-prolyl cis-trans isomerase
gproNOG	ENOG410QX8B	11	11	J	endoribonuclease L-PSP
gproNOG	ENOG410QX8C	5	5	K	TetR family transcriptional Regulator
gproNOG	ENOG410QX8A	6	6	S	Protein of unknown function (DUF3617)
gproNOG	ENOG410QX88	3	3	V	Inherit from proNOG: Type II restriction
gproNOG	ENOG410QX86	6	6	M	Glycosyl Transferase
gproNOG	ENOG410QX87	6	6	M	glycosyl transferase family 2
gproNOG	ENOG410QX84	3	3	K	Bacterial regulatory helix-turn-helix protein, lysR family
gproNOG	ENOG410QX85	27	27	M	17 kDa surface antigen
gproNOG	ENOG410QX82	6	4	L	Phage integrase family
gproNOG	ENOG410QX83	17	6	L	transposase IS3 IS911
gproNOG	ENOG410QX80	22	21	G	Glycosyl hydrolase family 25
gproNOG	ENOG410QX81	5	5	G	Inherit from proNOG: domain protein
gproNOG	ENOG410R44B	2	2	S	NA
gproNOG	ENOG410R44A	5	3	S	NA
gproNOG	ENOG410R44F	4	2	L	Transposase
gproNOG	ENOG410QSIU	37	32	S	haloacid dehalogenase, type II
gproNOG	ENOG410QVB2	16	11	C	NosL family
gproNOG	ENOG410QVB3	9	9	S	NIPSNAP family containing protein
gproNOG	ENOG410QVB0	6	5	S	NA
gproNOG	ENOG410QVB1	13	13	T	two-component system regulatory protein
gproNOG	ENOG410QVB6	6	6	S	DamX-related protein
gproNOG	ENOG410QVB7	7	6	S	Regulatory phage protein cox
gproNOG	ENOG410QVB4	17	17	S	YbaK EbsC
gproNOG	ENOG410QVB5	11	11	S	steroid delta-isomerase domain-containing protein
gproNOG	ENOG410QVB8	8	7	S	Protein of unknown function (DUF2884)
gproNOG	ENOG410QVB9	8	8	M	Pfam:TonB
gproNOG	ENOG410QVBR	8	7	Q	cytochrome p450
gproNOG	ENOG410QVBS	9	9	S	NA
gproNOG	ENOG410QVBP	6	6	S	NA
gproNOG	ENOG410QVBQ	5	5	S	Conserved hypothetical protein 698
gproNOG	ENOG410QVBV	5	5	S	NA
gproNOG	ENOG410QVBW	5	5	T	protein tyrosine serine phosphatase
gproNOG	ENOG410QVBT	4	4	S	Protein of unknown function (DUF3233)
gproNOG	ENOG410QVBU	6	6	S	NA
gproNOG	ENOG410QVBZ	6	6	S	NA
gproNOG	ENOG410QVBX	5	5	L	Inherit from COG: transposase
gproNOG	ENOG410QVBY	7	7	S	SNARE associated Golgi protein
gproNOG	ENOG410QVBB	5	5	S	NA
gproNOG	ENOG410QVBC	7	6	S	Phage derived protein Gp49-like (DUF891)
gproNOG	ENOG410QVBA	17	16	K	HTH-type transcriptional regulator
gproNOG	ENOG410QVBF	18	17	S	Protein of unknown function (DUF3121)
gproNOG	ENOG410QVBG	34	34	S	Protein of unknown function (DUF2868)
gproNOG	ENOG410QVBD	7	6	S	NA
gproNOG	ENOG410QVBE	5	5	S	Uncharacterized protein conserved in bacteria (DUF2247)
gproNOG	ENOG410QVBJ	44	43	S	(Lipo)protein
gproNOG	ENOG410QVBK	5	5	K	Transcriptional Regulator AraC Family
gproNOG	ENOG410QVBH	7	7	Q	Methyl-transferase
gproNOG	ENOG410QVBI	10	4	S	NA
gproNOG	ENOG410QVBN	14	14	K	Transcriptional regulator
gproNOG	ENOG410QVBM	15	14	V	Inherit from proNOG: restriction endonuclease
gproNOG	ENOG410QK85	8	8	S	Anaerobic c4-dicarboxylate transporter
gproNOG	ENOG410QK84	4	4	L	Integrase
gproNOG	ENOG410QK87	98	97	S	Required for a late step of 50S ribosomal subunit assembly. Has GTPase activity (By similarity)
gproNOG	ENOG410QK86	37	37	F	Catalyzes a reversible aldol reaction between acetaldehyde and D-glyceraldehyde 3-phosphate to generate 2-deoxy- D-ribose 5-phosphate (By similarity)
gproNOG	ENOG410QK81	36	35	S	Protein of aro operon, regulated by aroR
gproNOG	ENOG410QK80	16	13	I	enoyl-CoA hydratase isomerase
gproNOG	ENOG410QK83	264	261	E	Histidine biosynthesis bifunctional protein HisB
gproNOG	ENOG410QK82	135	132	H	(ABC) transporter
gproNOG	ENOG410QK89	6	6	Q	Amidohydrolase family
gproNOG	ENOG410QK88	244	214	T	response regulator
gproNOG	ENOG410QK8E	302	232	K	Transcriptional regulator
gproNOG	ENOG410QK8D	285	233	F	Formyltetrahydrofolate deformylase
gproNOG	ENOG410QK8G	50	26	L	RNA-directed DNA polymerase
gproNOG	ENOG410QK8F	171	169	P	Part of the ABC transporter complex BtuCDF involved in vitamin B12 import. Binds vitamin B12 and delivers it to the periplasmic surface of BtuC (By similarity)
gproNOG	ENOG410QK8A	70	69	H	May be involved in the transport of PQQ or its precursor to the periplasm (By similarity)
gproNOG	ENOG410QK8C	8	8	C	alcohol dehydrogenase
gproNOG	ENOG410QK8M	122	113	S	phosphatase
gproNOG	ENOG410QK8N	27	26	EP	(ABC) transporter
gproNOG	ENOG410QK8I	213	206	G	Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate (By similarity)
gproNOG	ENOG410QK8H	286	283	J	The natural substrate for this enzyme may be peptidyl- tRNAs which drop off the ribosome during protein synthesis (By similarity)
gproNOG	ENOG410QK8K	72	65	C	Catalyzes the desulfonation of aliphatic sulfonates (By similarity)
gproNOG	ENOG410QK8J	43	43	E	Peptidase S9, prolyl oligopeptidase active site domain protein
gproNOG	ENOG410QK8U	7	7	CG	Glycosyltransferase
gproNOG	ENOG410QK8T	43	31	P	TonB-dependent receptor
gproNOG	ENOG410QK8W	35	35	M	Glucose-1-phosphate cytidylyltransferase
gproNOG	ENOG410QK8V	272	267	J	polyA polymerase
gproNOG	ENOG410QK8Q	26	24	N	(ABC) transporter
gproNOG	ENOG410QK8P	20	20	M	glycosyl transferase family 2
gproNOG	ENOG410QK8S	136	119	M	Mechanosensitive ion channel
gproNOG	ENOG410QK8Y	7	7	K	lysr family transcriptional regulator
gproNOG	ENOG410QK8Z	43	40	K	Transcriptional
gproNOG	ENOG410R3S2	3	3	S	Inherit from bactNOG: Major Facilitator superfamily
gproNOG	ENOG410R380	17	17	S	NA
gproNOG	ENOG410R381	3	3	S	NA
gproNOG	ENOG410R382	3	3	S	Fimbrial protein
gproNOG	ENOG410R383	2	2	L	exonuclease RNase T and DNA polymerase III
gproNOG	ENOG410R384	2	2	S	NA
gproNOG	ENOG410R385	5	5	M	membrAne
gproNOG	ENOG410R386	2	2	S	NA
gproNOG	ENOG410R387	3	3	S	NA
gproNOG	ENOG410R388	2	2	S	NA
gproNOG	ENOG410R389	6	4	S	NA
gproNOG	ENOG410R38P	3	2	S	NA
gproNOG	ENOG410R38Q	4	4	S	NA
gproNOG	ENOG410R38R	2	2	P	Animal haem peroxidase
gproNOG	ENOG410R38S	3	3	S	CRISPR-associated protein (Cas_Csy4)
gproNOG	ENOG410R38T	3	3	S	DJ-1/PfpI family
gproNOG	ENOG410R38U	8	6	S	PA-I galactophilic lectin
gproNOG	ENOG410R38V	5	5	S	ribonuclease BN
gproNOG	ENOG410R38W	5	5	L	NUDIX domain
gproNOG	ENOG410R38X	4	4	T	HTH_LUXR
gproNOG	ENOG410R38Y	2	2	Q	Aromatic-ring-opening dioxygenase LigAB, LigA subunit
gproNOG	ENOG410R38Z	2	2	M	MltA-interacting protein MipA
gproNOG	ENOG410R38A	2	2	S	NA
gproNOG	ENOG410R38B	4	4	S	NA
gproNOG	ENOG410R38C	5	5	S	NA
gproNOG	ENOG410R38D	2	2	S	Inherit from bactNOG: secreted protein
gproNOG	ENOG410R38E	3	3	S	NA
gproNOG	ENOG410R38F	7	6	S	NA
gproNOG	ENOG410R38G	3	3	S	NA
gproNOG	ENOG410R38H	10	10	K	LysR family transcriptional regulator
gproNOG	ENOG410R38I	2	2	S	NA
gproNOG	ENOG410R38J	2	2	S	Sulfite exporter TauE/SafE
gproNOG	ENOG410R38K	2	2	P	DsrC like protein
gproNOG	ENOG410R38M	3	3	I	Inherit from bactNOG: CDP-diglyceride synthetase
gproNOG	ENOG410R38N	2	2	S	NA
gproNOG	ENOG410QW12	5	5	S	selenium-binding protein YdfZ
gproNOG	ENOG410QW13	9	9	S	NA
gproNOG	ENOG410QW10	23	23	S	Protein of unknown function (DUF1471)
gproNOG	ENOG410QW11	4	4	S	phage P1-related protein
gproNOG	ENOG410QW16	8	8	K	Inherit from COG: Transcriptional regulator
gproNOG	ENOG410QW17	5	5	P	Rhodanese-like domain
gproNOG	ENOG410QW14	9	9	S	conserved coiled coil protein
gproNOG	ENOG410QW15	3	3	S	NA
gproNOG	ENOG410QW18	9	9	S	Inherit from COG: SnoaL-like polyketide cyclase
gproNOG	ENOG410QW19	5	5	S	Acetyltransferase (GNAT) family
gproNOG	ENOG410QW1B	6	6	P	Pfam:NikM
